account,amount,merchant,transaction_type,location,month,day,hour,minute,weekend,account_amount_delta,account_hourly_transaction_sum,merchant_amount_delta,merchant_hourly_transaction_sum,suspected_anomaly
ACC11,8038.04,MerchantI,Withdrawal,London,4,25,1,49,0,2934.2299999999996,945741.93,1216.5,1260778.67,0
ACC10,96721.57,MerchantG,Purchase,Tokyo,8,5,2,50,1,84063.01000000001,2741533.59,-670.9399999999878,3334131.0300000003,0
ACC6,5959.57,MerchantD,Transfer,New York,5,28,12,24,1,-48008.65,1048459.41,-72851.62,1496437.94,0
ACC14,58978.34,MerchantJ,Purchase,New York,12,3,4,21,1,12590.439999999995,2388889.26,33582.049999999996,2704326.3,0
ACC14,12528.34,MerchantF,Purchase,London,2,19,19,42,1,-80581.18000000001,802983.6799999999,-57999.23000000001,1390488.03,0
ACC5,33779.97,MerchantH,Transfer,Los Angeles,3,23,16,8,0,-24453.58,1477714.28,-44519.45,1482684.6,0
ACC8,49974.46,MerchantI,Withdrawal,Los Angeles,1,19,1,48,0,7493.989999999998,1048393.55,-11103.470000000001,1796979.1,0
ACC4,76233.88,MerchantA,Withdrawal,New York,2,26,23,29,1,12949.550000000003,714623.08,63365.490000000005,1545532.1199999999,0
ACC5,31841.81,MerchantH,Withdrawal,San Francisco,5,16,1,24,0,14977.07,970160.79,-63416.54000000001,1481036.75,0
ACC4,29150.79,MerchantD,Purchase,Tokyo,10,1,3,9,1,-65674.38999999998,2526455.83,6656.84,2903557.93,0
ACC12,69373.47,MerchantJ,Transfer,Tokyo,3,14,7,56,0,-22432.699999999997,1330057.99,-12836.660000000003,2002223.17,0
ACC11,1272.05,MerchantJ,Transfer,Tokyo,1,5,15,39,0,-35253.38,2424436.98,-85848.20999999999,3903270.55,0
ACC15,62982.29,MerchantB,Transfer,New York,2,22,20,26,0,-9303.46,1060773.74,11661.309999999998,1546545.02,0
ACC5,33551.2,MerchantF,Withdrawal,London,1,4,19,46,0,2384.769999999997,2401451.84,-38737.12000000001,4781585.47,0
ACC14,97175.86,MerchantH,Withdrawal,Tokyo,5,3,12,45,0,11102.960000000006,2357219.15,44892.61,3832575.55,0
ACC1,35118.14,MerchantC,Transfer,Tokyo,3,21,20,1,0,-30996.089999999997,762887.95,7696.239999999998,1216856.01,0
ACC6,26061.98,MerchantJ,Withdrawal,Tokyo,4,17,21,37,0,-50577.19,1274634.67,3881.959999999999,2184090.66,0
ACC3,51772.99,MerchantE,Transfer,Tokyo,1,16,6,47,0,33394.19,699883.65,22555.019999999997,2228369.81,0
ACC5,56325.02,MerchantG,Purchase,London,12,4,8,29,0,-31534.730000000003,2524145.42,-12104.730000000003,4388011.22,0
ACC11,22487.5,MerchantC,Transfer,Tokyo,6,1,10,45,0,-62729.880000000005,2383675.68,11045.56,3748002.25,0
ACC15,96647.93,MerchantG,Transfer,San Francisco,3,28,9,25,0,-420.320000000007,1147566.02,30282.759999999995,1781024.6099999999,0
ACC10,63890.64,MerchantH,Withdrawal,San Francisco,4,17,16,5,0,31733.35,911666.92,44144.53,1495867.89,0
ACC7,25941.87,MerchantG,Transfer,San Francisco,9,3,0,13,1,-49507.520000000004,2570124.42,-56796.07000000001,2998703.66,0
ACC1,41604.91,MerchantC,Purchase,New York,7,3,19,22,0,29124.710000000003,2666140.4,15219.770000000004,3761715.32,0
ACC2,38068.54,MerchantJ,Transfer,London,3,15,20,21,0,-40217.63999999999,997434.78,-23700.83,1474248.52,0
ACC12,16601.61,MerchantJ,Transfer,London,9,3,3,42,1,-33682.28,2261351.25,-33682.28,3187614.39,0
ACC13,77458.36,MerchantE,Withdrawal,New York,2,16,12,16,0,-19510.369999999995,1035063.97,-2591.4100000000035,1381100.15,0
ACC2,73149.67,MerchantG,Purchase,Los Angeles,5,24,10,40,0,-19580.380000000005,1540036.63,37776.659999999996,1722680.38,0
ACC9,43566.08,MerchantJ,Transfer,New York,4,3,6,44,0,1970.3899999999994,2561716.62,18949.15,2689739.2600000002,0
ACC4,59327.19,MerchantH,Withdrawal,London,5,17,13,18,0,41716.21000000001,907822.37,11660.490000000005,1930695.33,0
ACC3,28625.94,MerchantF,Purchase,San Francisco,7,1,6,8,1,-2756.800000000003,1982315.47,-63411.81999999999,3743828.89,0
ACC9,19698.72,MerchantE,Purchase,London,3,22,9,23,0,-37884.93,861474.39,-2040.0,1316439.24,0
ACC6,63804.1,MerchantC,Purchase,Los Angeles,2,18,4,42,1,18459.17,1200044.54,60107.85,1408165.15,0
ACC12,14011.53,MerchantC,Purchase,New York,3,19,23,28,1,-62868.83,1176909.44,-78108.85,2152482.93,0
ACC3,64756.68,MerchantI,Purchase,San Francisco,12,2,1,38,1,-8658.420000000006,1838357.89,9851.470000000001,3739533.95,0
ACC14,25735.14,MerchantE,Purchase,London,12,4,2,15,0,-18659.949999999997,2469568.09,-27670.18,3891525.87,0
ACC11,31918.96,MerchantI,Withdrawal,Los Angeles,5,19,14,12,0,-37435.11000000001,1172357.1,-45692.420000000006,1653928.75,0
ACC13,26832.83,MerchantE,Withdrawal,San Francisco,1,29,9,18,1,-24206.25,802737.46,-9520.049999999996,1358059.95,0
ACC12,67529.56,MerchantJ,Purchase,San Francisco,5,19,21,5,0,54023.36,935189.35,60129.939999999995,1235429.26,0
ACC12,39075.09,MerchantI,Transfer,Tokyo,9,3,11,13,1,12871.319999999996,2572001.77,-47214.11,3988387.65,0
ACC7,86438.7,MerchantG,Withdrawal,Tokyo,4,29,7,31,1,11669.819999999992,588745.28,11669.819999999992,980786.7000000001,0
ACC1,50450.55,MerchantE,Withdrawal,Tokyo,2,15,22,36,0,-47162.31999999999,556420.18,42357.66,1176979.49,0
ACC10,12862.89,MerchantC,Withdrawal,Tokyo,4,23,2,57,1,-48933.66,1197411.18,-71596.14,1295813.03,0
ACC12,23617.01,MerchantD,Transfer,Tokyo,3,17,14,16,0,-69239.83,1314646.77,-51076.14,1342066.99,0
ACC5,97695.15,MerchantC,Withdrawal,San Francisco,3,17,13,6,0,44519.979999999996,1090955.38,85579.95,1689560.55,0
ACC10,98816.27,MerchantA,Purchase,Tokyo,10,3,16,15,0,61178.96000000001,2272980.6,72096.14,3420656.9899999998,0
ACC15,15619.63,MerchantI,Withdrawal,San Francisco,11,1,1,41,0,-10458.590000000002,2612076.12,-64737.090000000004,3886409.87,0
ACC5,79769.76,MerchantH,Withdrawal,San Francisco,1,21,23,54,1,20735.879999999997,1082954.34,12306.049999999988,1528416.79,0
ACC11,66395.65,MerchantA,Purchase,London,5,19,17,51,0,-33219.71000000001,1027123.76,42075.70999999999,1799587.73,0
ACC8,44696.21,MerchantA,Transfer,New York,1,20,12,33,0,7508.909999999996,892457.36,31901.43,1586697.23,0
ACC8,49755.3,MerchantD,Withdrawal,Los Angeles,2,22,0,9,0,12177.75,809452.55,-16244.729999999996,1714877.54,0
ACC14,26553.76,MerchantD,Withdrawal,San Francisco,5,26,23,30,0,13679.699999999999,912501.92,-6787.829999999998,1594018.46,0
ACC4,22806.7,MerchantB,Purchase,San Francisco,2,28,11,43,0,-27874.13,782030.51,-64286.01000000001,1410526.42,0
ACC3,91512.85,MerchantA,Purchase,New York,11,1,12,18,0,-4575.5899999999965,2090818.1400000001,76193.6,4163607.93,0
ACC9,89684.45,MerchantA,Withdrawal,London,4,13,21,20,0,20178.09999999999,1589467.95,49185.53999999999,1480843.71,0
ACC8,97851.21,MerchantE,Transfer,London,5,29,1,29,0,19492.240000000005,764234.5700000001,49724.530000000006,1162008.48,0
ACC2,12552.04,MerchantA,Transfer,Los Angeles,4,23,11,7,1,-9300.009999999998,1231816.22,-9149.23,1269401.82,0
ACC15,27175.71,MerchantF,Transfer,New York,1,31,7,8,0,16242.15,589668.14,-58282.439999999995,1189501.58,0
ACC6,71355.13,MerchantH,Purchase,New York,9,5,1,24,0,47621.87000000001,1954092.55,57526.200000000004,3611360.75,0
ACC12,64006.34,MerchantJ,Purchase,New York,1,27,21,59,0,40656.509999999995,878840.09,8101.259999999995,2268191.89,0
ACC7,45187.87,MerchantB,Purchase,San Francisco,5,26,8,26,0,-10266.579999999994,1237051.79,29516.33,1734072.55,0
ACC11,78558.93,MerchantC,Withdrawal,Tokyo,5,3,6,16,0,1501.859999999986,3032501.4899999998,-13866.080000000002,3573304.35,0
ACC11,4403.07,MerchantE,Transfer,San Francisco,4,15,12,43,1,-26199.61,736965.36,-58646.92,899037.03,0
ACC4,16037.95,MerchantE,Transfer,New York,11,2,15,40,0,-73489.76000000001,2498852.4,-82031.49,3465399.49,0
ACC3,68595.46,MerchantF,Purchase,London,11,4,8,53,1,67122.89,3294694.51,34645.66,3612155.11,0
ACC2,12862.57,MerchantH,Withdrawal,Tokyo,1,4,18,18,0,-28218.92,2527549.67,-41919.14,4010178.93,0
ACC3,86864.51,MerchantE,Withdrawal,London,3,17,3,24,0,32125.17,844067.42,66044.94,1675248.15,0
ACC12,53726.05,MerchantG,Transfer,New York,1,21,21,29,1,28846.33,1082759.15,-30828.809999999998,1363840.84,0
ACC6,4621.26,MerchantH,Purchase,Los Angeles,2,18,12,49,1,-58484.43,964205.94,-53825.409999999996,1753853.73,0
ACC7,78126.14,MerchantB,Withdrawal,New York,3,30,16,41,0,70865.62,559907.13,-19916.08,1043696.3400000001,0
ACC9,30309.17,MerchantA,Transfer,San Francisco,4,21,7,31,0,26021.949999999997,965384.23,26021.949999999997,1397731.01,0
ACC12,93260.53,MerchantD,Transfer,Tokyo,12,5,0,14,0,30123.86,2747627.44,30787.159999999996,4280922.83,0
ACC1,53296.87,MerchantC,Transfer,San Francisco,6,2,12,17,0,6571.780000000006,2244834.06,-4348.139999999999,4314345.45,0
ACC10,82149.45,MerchantC,Withdrawal,New York,2,4,2,10,1,15524.779999999999,3051085.18,-9735.419999999998,3603081.11,0
ACC4,16467.69,MerchantJ,Transfer,San Francisco,1,29,21,4,1,-27288.100000000002,1026661.92,-40715.55,1342712.97,0
ACC10,31191.54,MerchantI,Transfer,New York,2,13,17,53,0,4345.860000000001,949367.62,-37944.46,1237231.0,0
ACC15,74555.08,MerchantG,Withdrawal,New York,1,31,18,26,0,31281.57,984499.09,58874.05,831967.38,0
ACC13,13287.62,MerchantF,Purchase,New York,2,3,7,42,0,-20541.229999999996,2440536.64,-78500.26000000001,3524301.35,0
ACC1,51506.15,MerchantE,Purchase,New York,3,4,18,3,1,-3241.3300000000017,2956429.86,22442.45,4203489.36,0
ACC8,76312.37,MerchantC,Withdrawal,San Francisco,1,29,5,34,1,-18349.62000000001,740581.2,13698.969999999994,1239967.72,0
ACC7,5710.67,MerchantJ,Purchase,New York,4,21,6,18,0,-59216.67,896926.04,-30345.660000000003,1945814.79,0
ACC13,78654.09,MerchantA,Transfer,San Francisco,10,1,3,45,1,27088.679999999993,2230699.33,58295.64,2663669.58,0
ACC14,34433.83,MerchantB,Withdrawal,San Francisco,2,20,14,28,0,10704.93,943563.89,-31543.520000000004,1733193.49,0
ACC15,84670.75,MerchantA,Transfer,San Francisco,3,21,19,45,0,55614.25,1140971.94,70618.98,1701041.72,0
ACC8,34945.29,MerchantI,Withdrawal,Tokyo,3,16,19,38,0,-3438.1500000000015,590289.83,-62420.04,1721553.81,0
ACC12,44437.21,MerchantH,Purchase,New York,11,4,15,36,1,-28929.989999999998,2039720.66,-36620.719999999994,4529503.93,0
ACC13,57131.42,MerchantE,Transfer,Tokyo,2,23,22,59,0,48162.899999999994,821523.97,30131.66,1391568.01,0
ACC10,26594.99,MerchantI,Withdrawal,New York,4,15,17,11,1,-53832.54999999999,867312.26,-44630.17,1635507.22,0
ACC4,12327.79,MerchantB,Transfer,London,1,15,6,46,1,-23123.589999999997,970324.83,-70514.38,1564253.3,0
ACC13,2227.58,MerchantF,Transfer,Tokyo,2,26,15,11,1,-54954.909999999996,617005.23,-46437.25,1906010.43,0
ACC15,55557.52,MerchantC,Purchase,London,11,3,22,32,0,26242.579999999998,2725084.1,-30380.500000000007,3615281.72,0
ACC1,95978.12,MerchantD,Purchase,London,2,15,9,8,0,-2549.4600000000064,1033930.24,14671.059999999998,1490962.09,0
ACC12,23627.83,MerchantC,Withdrawal,New York,5,22,11,53,0,17859.45,1013914.3200000001,16324.800000000003,1232062.51,0
ACC1,80840.26,MerchantG,Withdrawal,Tokyo,4,26,13,31,0,-3651.840000000011,1725928.3,-14980.540000000008,1636308.53,0
ACC4,65434.66,MerchantC,Transfer,Tokyo,11,2,0,46,0,390.0,2730938.41,27085.160000000003,3716119.8,0
ACC7,47433.9,MerchantF,Purchase,New York,1,18,20,13,0,-9991.86,1424559.3599999999,-2104.25,1683206.79,0
ACC8,29300.58,MerchantC,Withdrawal,Tokyo,12,4,21,55,0,-55794.81,2050233.18,8395.830000000002,3689565.01,0
ACC10,75369.55,MerchantG,Transfer,Tokyo,10,5,8,16,0,-12054.910000000003,2724681.15,-12054.910000000003,3948080.4,0
ACC13,2380.35,MerchantH,Transfer,New York,2,27,15,27,0,-70583.90999999999,708910.42,-71211.59999999999,2239610.9,0
ACC7,32334.1,MerchantG,Purchase,Los Angeles,5,25,2,7,0,-62818.170000000006,1085751.06,-62818.170000000006,1151611.85,0
ACC10,71015.16,MerchantH,Transfer,New York,5,24,8,28,0,35480.47,774041.56,32616.490000000005,1387019.31,0
ACC13,94846.82,MerchantA,Transfer,Los Angeles,7,3,19,13,0,56300.55000000001,2222510.72,3894.9300000000076,3669984.45,0
ACC9,60463.61,MerchantG,Withdrawal,Tokyo,4,4,6,52,0,59136.78,1955444.58,59052.17,3633134.54,0
ACC14,64477.82,MerchantD,Purchase,San Francisco,9,4,21,13,0,-6857.269999999997,2790564.87,7147.209999999999,4047890.16,0
ACC13,32748.11,MerchantE,Purchase,Tokyo,11,5,1,24,1,12950.0,2358245.86,8915.510000000002,4138856.92,0
ACC10,90105.29,MerchantJ,Transfer,San Francisco,4,3,0,23,0,87401.04,1763710.18,72161.73,4247176.97,0
ACC13,61151.62,MerchantG,Transfer,San Francisco,10,4,20,28,0,45348.68,2062537.91,45348.68,3862457.58,0
ACC1,34913.07,MerchantC,Withdrawal,Tokyo,3,20,23,18,0,-58871.469999999994,978817.69,27816.059999999998,1334701.78,0
ACC3,1953.33,MerchantH,Withdrawal,New York,12,2,17,55,1,465.0,2413474.7199999997,-81385.16,3524414.75,0
ACC9,22713.61,MerchantC,Transfer,New York,5,21,11,43,1,-30783.989999999998,1123439.39,-54940.53999999999,1539385.21,0
ACC1,50919.5,MerchantF,Withdrawal,London,3,20,5,34,0,46650.66,1122226.59,22397.63,1375592.22,0
ACC5,21165.35,MerchantF,Transfer,London,3,5,9,2,1,-73661.82,1829635.24,-56043.030000000006,4173674.16,0
ACC14,88884.11,MerchantA,Withdrawal,San Francisco,2,3,11,9,0,86099.49,2922548.64,70219.20999999999,3504787.74,0
ACC7,4512.64,MerchantH,Transfer,San Francisco,5,17,22,49,0,-78445.12,656936.36,-19659.79,1779394.8,0
ACC7,30469.03,MerchantD,Purchase,San Francisco,10,5,5,29,0,2944.4199999999983,2602019.96,-39433.59,3928498.31,0
ACC11,292.55,MerchantD,Transfer,London,4,18,17,54,0,171.11,882791.29,-96195.19,1428580.14,0
ACC14,48975.97,MerchantC,Transfer,New York,12,5,11,22,0,47003.07,2707691.8,16033.300000000003,3517388.91,0
ACC13,99560.58,MerchantC,Transfer,Los Angeles,3,3,15,11,0,59320.94,2051397.64,48711.07,4883549.13,1
ACC9,30857.66,MerchantF,Withdrawal,London,3,3,19,27,0,-39617.51999999999,2005670.25,13147.369999999999,3994828.13,0
ACC14,27.13,MerchantD,Purchase,Los Angeles,4,15,22,21,1,-16800.02,1201260.42,-72933.97,1839533.8399999999,0
ACC15,32046.31,MerchantH,Withdrawal,Tokyo,2,26,22,12,1,-67405.04000000001,607328.2,-42032.229999999996,1523974.05,0
ACC15,38137.24,MerchantD,Withdrawal,Tokyo,4,27,22,5,0,-23113.35,1158156.03,-20216.560000000005,1595192.3900000001,0
ACC6,70148.95,MerchantC,Withdrawal,Tokyo,10,2,13,0,0,12627.18,2621780.64,33199.07,3915463.15,0
ACC1,50708.98,MerchantB,Transfer,Tokyo,3,22,16,33,0,-26253.93,724614.8,-20847.019999999997,1657377.05,0
ACC8,85863.22,MerchantB,Withdrawal,Tokyo,4,24,22,38,0,55472.600000000006,1598553.51,23593.08,1772127.47,0
ACC5,68769.38,MerchantC,Withdrawal,San Francisco,3,27,23,21,0,62902.83,1234983.5,51823.670000000006,1489293.57,0
ACC13,88812.79,MerchantA,Withdrawal,Tokyo,11,2,13,32,0,27350.699999999997,2828962.2,17276.28,2469726.81,0
ACC9,20948.19,MerchantC,Withdrawal,San Francisco,10,5,6,46,0,-60998.729999999996,3331707.88,-60776.649999999994,3362211.64,0
ACC8,72863.01,MerchantA,Purchase,San Francisco,4,30,12,54,1,18437.179999999993,1047738.9299999999,66132.57999999999,1262567.6300000001,0
ACC10,82882.28,MerchantI,Purchase,London,2,19,12,6,1,-5704.399999999994,994381.0900000001,-3626.2599999999948,1463632.78,0
ACC2,19937.56,MerchantH,Purchase,San Francisco,4,19,0,45,0,-54473.08,1503085.79,-12702.64,1096404.95,0
ACC10,99954.46,MerchantI,Withdrawal,San Francisco,5,23,0,38,0,70519.28,766476.91,53496.170000000006,1155245.27,0
ACC9,39250.59,MerchantE,Purchase,Tokyo,8,3,6,3,0,-50896.33,2561716.62,-28377.680000000008,3692535.4699999997,0
ACC14,37838.88,MerchantF,Withdrawal,San Francisco,1,21,22,22,1,20275.62,1100901.76,-5263.490000000005,1807737.62,0
ACC12,51849.59,MerchantG,Transfer,New York,3,26,23,50,1,-10297.880000000005,911258.5,45320.96,1550859.75,0
ACC15,19102.98,MerchantC,Purchase,San Francisco,3,1,2,46,0,-27532.66,2491568.89,-45049.64,2871802.32,0
ACC13,66191.31,MerchantJ,Withdrawal,London,8,1,22,8,0,-17396.119999999995,2848124.2,19841.589999999997,3320066.47,0
ACC6,21562.57,MerchantC,Withdrawal,Los Angeles,4,22,23,44,1,-25030.39,914481.3,-3710.290000000001,1702394.65,0
ACC15,53644.89,MerchantI,Withdrawal,New York,11,3,5,51,0,20803.440000000002,3114309.86,-14912.899999999994,4196449.99,0
ACC10,46434.21,MerchantF,Transfer,Tokyo,8,3,19,36,0,-7947.110000000001,2744618.71,-40529.090000000004,3994828.13,0
ACC9,11456.96,MerchantD,Purchase,San Francisco,2,22,10,47,0,7028.579999999999,1298879.73,-53419.56,1249247.72,0
ACC9,48498.93,MerchantB,Transfer,London,7,3,3,6,0,44662.89,2355997.53,9203.440000000002,3449449.0,0
ACC1,20297.82,MerchantH,Purchase,Los Angeles,8,3,13,19,0,9374.65,1897100.2,4410.289999999999,2898269.84,0
ACC3,56355.15,MerchantJ,Purchase,Tokyo,7,2,5,10,1,6939.209999999999,2489365.05,2474.090000000004,3228036.6,0
ACC13,2086.58,MerchantH,Transfer,Tokyo,4,1,0,40,1,-55098.7,2062199.2,-45042.409999999996,3141796.2,0
ACC10,50994.6,MerchantC,Purchase,London,5,16,5,51,0,3713.3799999999974,1166747.06,21608.109999999997,1599494.48,0
ACC10,31023.08,MerchantE,Withdrawal,Los Angeles,3,26,3,8,1,25061.95,1046169.05,-19800.519999999997,1703962.37,0
ACC15,62552.88,MerchantE,Withdrawal,Los Angeles,2,28,0,22,0,-13452.980000000003,941309.35,16018.469999999994,1706933.42,0
ACC4,43480.86,MerchantB,Withdrawal,Tokyo,5,15,7,7,0,-13611.809999999998,789294.78,-17625.739999999998,2283604.34,0
ACC12,35235.55,MerchantE,Withdrawal,London,1,16,5,6,0,14000.810000000001,1153056.06,24331.840000000004,1932916.84,0
ACC7,87754.78,MerchantB,Purchase,San Francisco,2,5,17,21,1,39338.83,2201120.35,4237.880000000005,3403162.62,0
ACC1,23897.2,MerchantA,Withdrawal,New York,4,23,1,57,1,-50499.91,997672.6900000001,22417.74,1097537.46,0
ACC10,44353.41,MerchantE,Purchase,New York,3,21,11,46,0,1582.9300000000003,1191140.79,21271.430000000004,1662940.12,0
ACC10,44986.77,MerchantH,Transfer,New York,3,3,1,52,0,-31985.920000000006,2691068.84,44462.979999999996,4220868.24,0
ACC15,74248.79,MerchantB,Transfer,San Francisco,5,15,19,13,0,61165.41999999999,928291.03,45826.73999999999,1830653.47,0
ACC5,52668.81,MerchantA,Transfer,San Francisco,4,17,14,56,0,49619.689999999995,1314740.96,-30127.15000000001,1988757.41,0
ACC3,54194.35,MerchantH,Transfer,Los Angeles,2,22,22,7,0,-6759.330000000002,1002460.6799999999,41466.1,1437130.58,0
ACC4,46656.64,MerchantD,Purchase,New York,3,25,18,18,1,5180.57,511827.64,9585.769999999997,1590067.64,0
ACC13,41923.45,MerchantE,Withdrawal,San Francisco,6,3,2,13,1,31057.239999999998,2424836.03,-19998.200000000004,3064535.86,0
ACC12,75708.69,MerchantI,Withdrawal,Tokyo,9,3,4,16,1,-2611.6199999999953,1923127.8,46921.740000000005,3820060.28,0
ACC9,31498.12,MerchantG,Purchase,London,5,19,2,22,0,-15334.850000000002,1023090.37,-48814.850000000006,1160449.54,0
ACC1,21339.09,MerchantB,Purchase,Los Angeles,6,4,20,52,1,-34993.41,2132445.14,-39493.28,3951713.69,0
ACC11,73155.87,MerchantD,Withdrawal,New York,1,2,19,22,0,17365.509999999995,2916402.7,50147.56,3483714.68,0
ACC7,38965.01,MerchantB,Purchase,Los Angeles,4,15,21,42,1,-53007.63,1171483.92,-51390.939999999995,1013819.8200000001,0
ACC1,35155.05,MerchantF,Purchase,Los Angeles,5,14,8,19,1,-18719.119999999995,1015508.14,16612.020000000004,1817908.94,0
ACC9,53717.27,MerchantB,Withdrawal,New York,2,15,1,10,0,10271.549999999996,655996.38,24326.6,1185433.06,0
ACC6,2039.93,MerchantI,Transfer,London,4,4,22,33,0,-2689.34,2744844.4899999998,-2256.0199999999995,3438451.88,0
ACC7,17990.47,MerchantF,Transfer,Los Angeles,2,20,7,23,0,-60712.53,1443550.75,10592.070000000002,1456928.83,0
ACC13,21179.83,MerchantA,Withdrawal,Los Angeles,1,25,18,13,0,6511.590000000002,993602.81,20221.15,1583931.16,0
ACC10,72074.59,MerchantI,Purchase,San Francisco,2,3,15,47,0,28931.009999999995,2800352.63,49285.77,3601672.15,0
ACC14,60280.41,MerchantF,Transfer,Tokyo,1,28,15,20,1,-21255.58,1178323.99,-26580.75,1165538.96,0
ACC3,11070.98,MerchantD,Withdrawal,London,4,1,3,30,1,-29736.359999999997,1803184.83,-64970.15000000001,2903557.93,0
ACC7,79830.54,MerchantI,Purchase,Tokyo,5,1,3,57,0,47378.719999999994,2568496.98,-3145.6100000000006,3250047.35,0
ACC4,60549.89,MerchantH,Purchase,Los Angeles,2,2,17,19,0,44669.05,2768536.73,-8630.130000000005,3524414.75,0
ACC15,86020.13,MerchantG,Withdrawal,Los Angeles,11,4,10,32,1,13598.669999999998,2361491.34,-11401.299999999988,3859206.43,0
ACC6,25727.91,MerchantA,Withdrawal,London,12,4,3,10,0,-4227.950000000001,3020957.41,1738.3600000000006,2508699.56,0
ACC15,94862.4,MerchantA,Withdrawal,London,4,17,7,24,0,5300.389999999999,1133102.78,29481.999999999993,1739050.75,0
ACC8,52234.27,MerchantH,Purchase,Los Angeles,4,24,19,24,0,-689.1800000000003,681039.0800000001,-4735.9000000000015,1496949.37,0
ACC4,35839.55,MerchantB,Withdrawal,Tokyo,4,1,12,34,1,-22566.53,3760142.92,2963.100000000006,3736157.57,1
ACC7,9889.06,MerchantE,Purchase,London,6,2,21,13,0,-51801.4,2819763.48,-14901.56,4215380.79,0
ACC12,53662.78,MerchantJ,Transfer,London,2,5,12,7,1,404.59999999999854,3232823.95,404.59999999999854,3812318.33,0
ACC4,693.93,MerchantD,Transfer,London,2,3,12,45,0,-97985.14000000001,2489335.43,-4955.62,4222091.02,0
ACC6,23357.83,MerchantF,Purchase,Tokyo,11,4,10,10,1,-19104.36,2275700.42,12446.710000000001,3450650.94,0
ACC12,51983.63,MerchantH,Transfer,Tokyo,5,16,8,17,0,27798.749999999996,737055.76,27230.809999999998,1512347.82,0
ACC9,70949.52,MerchantJ,Withdrawal,Los Angeles,3,2,3,7,0,18423.140000000007,3272412.63,58333.55,3454662.22,0
ACC1,79645.79,MerchantA,Transfer,London,5,24,0,34,0,22553.84999999999,1024306.78,-6642.990000000005,1913717.89,0
ACC1,82297.78,MerchantH,Withdrawal,Los Angeles,5,27,15,41,1,77571.99,841341.53,-2353.9600000000064,2239610.9,0
ACC4,64957.37,MerchantC,Transfer,New York,2,28,19,11,0,35254.600000000006,1611837.81,25961.550000000003,1591559.87,0
ACC8,36691.67,MerchantF,Transfer,New York,3,29,3,18,0,-46450.990000000005,1099725.33,-44744.759999999995,1274178.94,0
ACC10,17862.1,MerchantG,Purchase,Tokyo,3,23,14,6,0,-31939.18,897906.5700000001,-5094.640000000003,1381848.92,0
ACC4,37236.01,MerchantJ,Withdrawal,Los Angeles,3,26,16,27,1,-38899.68,1056619.7,-35072.829999999994,1386869.5,0
ACC10,47351.45,MerchantI,Withdrawal,London,10,1,4,4,1,17113.909999999996,2337520.37,-38555.92,3555891.08,0
ACC8,82024.65,MerchantI,Withdrawal,San Francisco,5,5,6,13,0,57844.369999999995,2348805.83,43981.899999999994,3845987.99,0
ACC10,42910.99,MerchantH,Withdrawal,London,5,18,23,27,0,-53838.689999999995,1247394.81,41635.88,1936412.1099999999,0
ACC13,77950.43,MerchantD,Transfer,New York,3,17,18,39,0,10602.609999999986,1448438.8800000001,-14607.830000000002,1708153.39,0
